m199,m99,m49,m19,m9,m5,m3,m1,p5
-25.0826474389497,6.49751717570233,-12.6916536290048,4.22488266104346,-5.69349023875927,-1.72165158832734,-2.35154071151623,-1.28358615060201,0.572750153050818
-34.7646399551695,5.97786494816475,-14.4697394228075,1.84995797142056,-6.51022695432895,-5.48402913981509,-1.6405155505744,-2.97702437657607,-1.20411880078452
-32.2524399986107,5.19398423118335,-11.4070369212601,4.24229794032857,-3.24545865027266,-4.52363585842799,-3.43301726233893,0.830120523774794,-3.149595359661
-36.6722125150538,0.860418653542259,-12.2484354442364,5.38040111102603,-2.83186333544494,-1.01008694683643,-2.33830603337254,-0.211624005401979,-2.75250433341919
-30.5208526923686,1.8605323476573,-7.30790674623661,1.19767898073388,-2.93224853903815,-2.48896965191595,1.73525787955755,1.1219636428714,-5.23743641632422
-24.8884019154289,-0.114303492681875,-8.37323810296783,-1.09433758082407,-1.85117549982416,0.56948840732625,2.63574385196007,1.73890106322539,-5.78686794903011
-31.3114626243433,-7.98916627080068,-9.77091767642033,-6.27760722059543,-6.68316305187853,-1.21879453492246,-1.85052573365191,-4.82909224977134,-4.61497011507293
-28.4031817301554,-9.35727042554565,-7.71548045129499,-9.01872745138824,-4.07470897497507,-3.25202085769001,-4.20309709441188,-1.16194834350636,-2.21774338155659
-22.5072836209797,-8.13403294272603,-10.8978718225875,-7.8627314831385,-6.58568186861565,-2.83041153353329,-5.83763430853919,0.197570456058469,-5.17691861672047
-23.5930327154396,-10.0412574815504,-13.6854262304608,-12.9576093904352,-6.78278807600673,-5.52690452670114,-2.44712069266082,-1.47088732639898,-1.80646754605149
-19.6366011945784,-9.74830576613829,-11.8668159889731,-11.5466345049391,-2.48679071904433,-6.14231564438318,-8.97369630140133E-02,1.16586262347806,-2.71867103147256
-24.5725923943746,-17.5006689858175,-16.3187940415663,-13.024410549163,-7.00428150923201,-4.83825409567985,-3.83923527487885,-3.54116492730355,5.09990188208011
-26.2798084046681,-16.3281473494268,-11.4458405768398,-9.02082462278752,-5.37083085770453,-2.26804274952505,-0.985116886355806,1.31813480624079,2.96488641448262
-32.2024685766051,-19.4715585248934,-16.1771033858,-11.5154946589665,-9.67500849280941,-5.45955535424451,-5.15683388064771,-2.9169969425886,5.3787793001925
-27.7856271035988,-17.0351740207863,-14.6702666715982,-10.6195213966047,-9.37012242482525,-1.83970115027556,0.483041757591447,2.01205755076376,2.45293486703407
-28.6925591658119,-19.370669106849,-12.7711074541175,-11.1284121349874,-4.08238567180041,-2.79464832594146,-0.60512585879905,0.239098510062063,-0.388166099668656
-23.8830776629677,-9.60231411738912,-4.61408980642606,-6.41757371298438,1.39469422107177,4.85243258152809,6.31431541872653,4.16145070830947,-6.44444915943506
-25.098489004139,-10.5648602631598,-4.21383334164463,-3.37035427545575,0.480156157610903,2.87951214994551,3.69449530173612,-0.728070612875881,-7.22300190210229
-29.5895121427036,-13.0073787520596,-3.58621677770614,-6.66738305036177,1.37402392721542,5.10423382763808,2.92356185973208,-0.559495665878641,-6.70391861881225
-32.3275644219175,-16.9413939249536,-2.08301745113753,-6.14363795207254,-0.57400307579007,2.39420654002499,-2.08807156627028,-0.786275911365268,-9.68368459433505
-35.3555632931554,-19.264648140877,-7.58169547276325,-5.76146625871406,0.334116147959372,-0.389678700280775,-3.99161375876963,-2.6062541208893,-7.63651719105368
-37.7491854461336,-17.706246550903,-11.7046287826672,-8.82515251623438,-3.06015225164612,-6.88836643206508,-5.52535889507943,-2.04262138931517,-3.45779061240843
-34.452361938694,-22.8039191596535,-12.4731248848209,-10.3039191596535,-1.71463234842436,-7.78533693715831,-6.34943792616254,-1.57334602862584,-2.67906505313593
-28.1244241046747,-22.5543645187051,-14.1616499784999,-11.5555316665643,-3.80321272805455,-7.18563793844832,-3.64810492044966,0,-5.90868603722588
-35.6674048077768,-25.3139764487685,-17.8928602834782,-18.1974434202847,-8.33006899087848,-10.7219659602363,-5.74950635147774,-4.11147263148637,-4.80857629367891
-30.3348706637257,-31.0824142771205,-15.2356125927411,-13.1269300180469,-13.4092640866252,-8.26789653098054,-4.45718869059554,-0.332063364748354,-6.8650491277321
-28.5411136429483,-34.7545553493544,-8.62912761242532,-9.17255906097552,-9.9164493723915,-3.58163608885966,-1.97718214350036,2.37418465706656,-9.22580594642423
-38.0849435471781,-35.5475253071176,-11.1114617769818,-10.22068279905,-10.1362599906898,-2.7528147511105,1.3050030376431,-0.760594273450989,1.18191931704315
-42.9045920823914,-36.6036380848234,-10.0279915454108,-12.3513714225091,-13.0279017766063,-6.27973591649869,-1.74477912793688,-3.43243265299462,1.22738438186019
-41.5707879133984,-38.1796193963418,-13.8922014881502,-16.9827166299948,-13.3605992911971,-5.05148059190084,-7.25011337487612,-2.9082755261434,-0.164603523859116
-48.9501877432912,-43.0698611733094,-21.2571910847773,-15.8600020668986,-13.921423404182,-7.3710771986634,-9.15205484171001,-2.54745254745254,6.9223879568707
-43.7886564589174,-44.0543454819927,-20.870390338581,-17.601035152038,-12.3416001725253,-10.1634677593271,-5.70368772913521,-0.164761699374603,12.620228596075
-32.2424185712838,-24.9140290546705,-7.49136391637619,-3.29379839520902,-1.55254559774174,1.16811316193729,7.14825991687526,9.60379285875813,2.23329512402429
-35.1536991801098,-29.4467151990068,-9.57828459944695,-8.98412621633168,-0.844881934199177,1.21250231778204,6.38901653485541,-3.38597721721044,6.08186003015131
-37.1094735779539,-37.9851612577601,-20.7464795841115,-13.989972913407,-4.87642793452111,-0.164874913777153,2.48405928767307,-4.34310806036442,11.5261023906862
-29.2636564266959,-33.5180501635066,-20.3908049680236,-13.885174863476,-2.8617684488619,6.47421750406752,-3.29187944005027,4.24956102904457,4.08122170852329
-24.6876795220405,-24.7512542606564,-14.813680058213,-7.51867029221402,2.91984221209451,11.2060051319367,4.98946804028952,4.90291448048715,-3.80222894565508
-27.6373898783418,-18.7872316082529,-15.9337935242744,-6.4719118263987,6.53521986194272,2.18450859997711,9.32611265779337,0.41951107890622,-3.54982647496281
-27.9157958733898,-19.9430026218794,-14.512292434548,-5.25591822776153,9.50792263555876,5.73317627389139,5.64730022418968,0.364783219971878,-2.20997834099631
-25.9639462965757,-18.9704329461457,-17.2959722431739,-1.81249057173027,12.4181626187962,10.3348921405944,1.52737969527832,0.750490270025648,-5.48876150248906
-30.2891944807732,-23.1100208170499,-20.2436136541274,-2.3680361551141,10.2893492543782,3.92118928038013,-1.45796735824672,-2.59942269445368,-3.66736056832868
-37.7113009690185,-27.9136243839129,-21.0707773646201,-3.69532848691386,-2.11002380743843,-3.95251252080164,-4.77263498180601,-2.89033449849113,-2.96438439060124
-38.5081968509541,-28.2022285312097,-17.5372278590126,-2.99009102340036,1.90587658460589,-3.68047702272026,-4.84693675811183,0.68010533724525,-2.89519260424986
-34.1265338794035,-22.558810043753,-14.7982934013072,2.7883770992485,7.61519152606915,-2.25992213060609,-0.422763974913936,1.72991288264414,-6.09510635156244
-35.8977837721363,-28.5196683239827,-19.3435113285396,0.50118512725154,0.916977247152902,-5.80752256530171,-0.229842860905175,-2.69267296074316,-7.492238813117
-36.2743207853344,-33.8876303401295,-20.9725100817789,-2.59073601002555,-4.8786169888016,-3.80697610899569,-1.58175479185746,-0.659533105187902,-5.30357802734532
-33.4394590868809,-37.4462533232678,-23.4671940131946,-4.00022975678603,-7.57951225916565,-3.05494469425936,-5.58719270029868,-2.14494370958741,-1.89385236485379
-32.6590113201401,-34.361918723023,-18.1708608192849,0.206042837364623,-7.16263539376169,-2.98151315253684,-2.04658359801286,0.75087547845916,-5.72359312647611
-33.8571925120413,-37.9231011139249,-23.2244235893871,1.45654368803482,-9.7207739543506,-6.49072280980519,-3.01901782610855,-1.6187496896569,-5.63583097472565
-42.6277876029849,-42.6700599577276,-26.8256912392701,-0.173402924556787,-11.4791010654359,-8.09903808825431,-5.13565975067937,-4.24362679549668,-2.02993572876679
-38.2719714964371,-40.5395317271802,-21.1062097047845,1.65846623685103,-6.54139803189686,-5.60061079063454,-4.16525279945709,1.66694944010857,-6.6024770953512
-31.4846102375376,-36.6820006691201,-20.403981264637,-7.26078956172635,-5.76363332218134,-1.93041150886585,-1.0655737704918,1.40515222482435,-6.04382736701238
-36.6579706639485,-38.5394170798708,-24.0916708418998,-7.15174236796187,-11.1565107721014,-6.07107686460153,-0.132167723432577,-3.28086936991414,-4.41250151172232
-33.0053322107626,-41.4140882621203,-27.4126499684277,-4.25699852662597,-9.89177716971865,-5.97242685750367,-3.38174419420472,-1.52424051076965,-2.68715358170211
-35.255631285113,-37.2800760817879,-30.1949595815502,-9.32706363043977,-9.61589264014371,-2.07199591412622,-5.28169634208626,-0.406826227083014,1.25834345996021
-34.4941279053925,-45.537117269317,-28.1061245992171,-18.5817960525718,-10.6914811484418,-7.06922077804118,-5.14546263749238,-3.14722472001961,3.40608735932859
-34.9021667527196,-37.82292093222,-24.1129132764791,-16.7099898516923,-9.30795662933753,-6.43260277387078,-1.50444211013585,1.99138284045791,-2.29672227464525
-35.2847615088474,-35.7185460986498,-26.2466788367343,-18.915719269073,-9.19984817539357,-4.61619100981437,-2.62801163988649,-1.51824606430856,-3.98449220091456
-42.3594087959625,-39.6187815428984,-24.0735400144196,-19.4844989185292,-4.46557317952417,-2.76135544340304,0.777757750540725,0.275775054073535,-6.66636625811101
-37.256828795297,-36.1089128714421,-21.1364367646164,-12.3748815124662,-2.51237053334608,1.24270595090052,2.31061561339585,3.50549173413573,-8.02062770129836
-34.0658954561824,-36.8731718885873,-18.1691217159872,-10.3155990056831,-5.01813837870123,3.29389443727107,2.80464131685508,-1.00485739633017,-10.1653974193435
-36.6474114838639,-42.578858173734,-24.2132405197077,-15.2131129617144,-5.4740601709277,-2.35071159137708,-1.09882099969021,-3.7292490478707,-6.40705577928822
-36.8440867805544,-43.0024942350228,-24.6788084145136,-21.1134641630194,-7.32175631794437,-4.14984234552213,-8.23191679608452,-3.3027436585251,-1.11158172149277
-41.9136177978622,-48.5994032617827,-30.5340710485405,-20.992053146394,-9.65499261319195,-7.1425122872068,-9.93018742214883,-2.58972799165725,1.52371020538223
-34.6456395128961,-46.5632327357991,-28.1190908403298,-17.6934422509644,-4.0929203539823,-8.72002874215264,-3.76862567128053,2.08475153165418,-5.62646547159822
-38.3831667872578,-49.4172516964233,-38.2492128986839,-19.1583393628879,-9.83632203688131,-11.3156814048536,-3.88270723742105,-3.41631304143771,-5.77663922404522
-32.5606978057281,-43.9973910165301,-36.6513502462958,-19.5362239831779,-7.72181227001031,-6.84566110472926,-0.818714588890411,0.436128580051013,-3.07042308366271
-28.8995279067996,-39.2351328713927,-32.8618746668697,-15.0098987283941,-5.61181755882127,-1.12407675321708,-0.670067768217464,2.22911749029164,0.975595827305261
-29.8627557280224,-37.525798689379,-31.7288212971153,-10.2471918661607,-9.36837199570101,1.50084172682398,2.72681446819034,7.32349892049706E-02,-3.52669272690958
-36.7893244637687,-41.6452107356462,-35.2304717633269,-18.0961158920825,-14.0557219712073,-5.9619102958414,-2.9103258963904,-5.3337607822315,-0.795455683901534
-29.9939812797045,-50.6931905443829,-37.2693688645373,-24.068654919785,-13.8928667787394,-6.13079301828446,-9.02600502251833,-3.58113857584625,-0.478384492455847
-22.9953398682308,-48.4051100755263,-30.7970432267395,-16.2642616101559,-6.70596978949061,-3.16768439659329,-5.59717981680863,3.21589265627511,0.236019604692273
-13.8883390360923,-38.0689798188313,-22.7573075436662,-7.47956904108813,2.38101970986624,0.966169913940182,5.91201726851984,6.14672586224775,-5.66222699808652
-14.9793459722181,-46.57458618004,-23.3217986256938,-11.9576469196415,-4.27375706131141,-3.65561503652658,4.99541569311763,-4.5902221170625,0.659548667593381
-13.8068933480101,-48.9260070892621,-25.9050927562283,-11.1832604546419,-3.28307564909162,-0.801833917372726,-0.550377185098405,-2.43377801116912,2.12778849358229
-24.1874771909702,-49.8044940305511,-33.1598978155466,-17.1304937177415,-7.10807569991138,-0.480684010218447,-10.6188415619624,-3.25113393462281,7.26656587247798
-19.0114525615462,-39.0008316383275,-26.9931765578189,-10.8724186647696,-5.27138462771661,0.235463863811711,-1.63321743835356,3.90569421760869,-0.342675069887675
-17.1149657281029,-40.7106172938191,-22.4366019863712,-10.8690873483743,-5.05485501888452,-6.00207829579745,1.05813233148818,0.278771407445902,-3.53410203633021
-12.0712620712621,-32.0493232257938,-16.6225930931813,-12.623650858945,2.23795812031106,0.655227125815355,6.06942077530313,1.97841374311962,-8.02334919981979
-15.5314941164837,-34.1006625135964,-14.8185503806981,-12.5749035894393,4.71076831800652,2.08345693661623,1.3121724513003,-0.961139127855239,-11.3200830614061
-11.9077706709178,-36.8654859342497,-12.6863930633591,-6.68779283395221,3.21363998677995,6.77430643311236,2.71399965005735,1.69527771837394,-7.50043742831036
-16.5652868963714,-40.8783342214536,-28.9359648505444,-6.82076391751541,-6.66391852082727,-0.343853369662477,-2.6553121323936,-3.43149576215803,-10.0702788027468
-29.4121912061733,-42.7810865399555,-28.4799834274173,-7.26914910145529,-5.06292402506603,-3.66357657051116,-4.74908073955149,-3.0203532031695,-5.64917913926149
-34.2412948567778,-44.7364497923544,-26.5871579171547,-12.6269832818656,-5.44457459269513,-8.723245660739,-9.54530933872857,-2.80587796826749,3.30422745181557
-41.8043754599585,-60.0555295376999,-38.4380366182734,-14.0407216609799,-6.93896211056844,-12.7651033652238,-10.9040833166076,-4.71443544970005,9.31513570170156
-34.474242838227,-57.0756005800879,-37.1981336303831,-7.94888501229534,-4.88135521973979,-8.1086193488724,-1.45757582126568,5.75463965194729,1.10658063431345
-39.1424897982,-67.5834311588127,-46.5761082229303,-17.4621275644251,-11.8922242718989,-11.1979428699201,-4.99189446028285,-6.38716529710995,2.13986248532618
-43.2282003710575,-66.860611915557,-44.4544466522488,-15.4241363032572,-12.0879120879121,-5.98741917423237,1.54680484350813,1.80698422456663,-2.01995806391411
-43.2663663632709,-55.3204209745086,-36.6620968323833,-2.89033428509581,-4.2437611454135,3.19854040180182,1.91211487120282,6.10433653221733,-11.6530774226135
-42.176343384063,-58.6264229466726,-31.8097433595822,1.70345587335265,-4.93492186543719,8.52135950059162,8.7631074299237,1.04349422661063,-8.00216247092905
-43.3224891124716,-61.4992048726237,-30.5370487782062,-3.48920601594412,-3.37799212148299,1.09446944736049,5.32163681907475,-1.8968724989866,-4.47246156884348
-53.7681016648606,-66.4357096728292,-38.4111034490307,-16.1232062522576,-5.67650696702022,2.09503168817522,-6.1887717685176,-5.31091627535327,3.68327148939896
-47.314876023798,-66.5269856920371,-44.1742949658827,-13.6491467882713,-5.22010957860417,-2.0616015506829,-9.84302696888551,-2.36187829828238,5.02179247291347
-55.216549213609,-72.3514724413124,-46.1975544873291,-15.5353059224343,-4.63667335604611,-13.1901339431558,-12.2543986559014,-4.133803145564,9.55570075138843
-49.4151301127607,-65.8047920524221,-38.020423323835,-6.33544366954574,-5.50720138373009,-8.69820713818453,-1.29502943752703,4.97056247297401,0.633100863722548
-50.4841798320059,-63.8475431953693,-32.5978152065109,-8.59011185098141,2.67985376681029,-4.68185576881229,2.89093441267355,1.86817252034644,5.41410976193585
-46.1150289261433,-58.8478104809763,-29.6292386301254,-5.65643342764242,3.8353532367721,3.55242599552383,9.51817913094886,2.97284743042945,3.56192728347621
-51.9944950017603,-54.8035377081711,-28.9129762196878,-8.92855237749778,-3.4993012066188,4.78166707562972,3.77881855909872,-1.05725838285342,6.26566950807079
-57.5166670216618,-58.5731325480841,-23.4477837653624,-7.70197448294958,-4.40690962533813,8.72223050544207,2.11932096530277,0.175722592600479,9.26217810815992
-60.298362750931,-61.9730724311937,-29.8781428351072,-13.3447918732509,-6.00361384720478,0.629117912782887,-4.36526299552676,-3.45519049822613,11.0618981512087
-41.8789480203129,-47.3514718632591,-23.4053094422196,-2.65988192064737,5.70269600759671,5.13603897444366,3.25234300813344,6.31889682506916,6.87729656083564
-36.8284776448042,-46.7461110318253,-18.0064833126057,1.58311076678423,9.01853248792025,3.43941772513201,4.28143285286142,1.23753797223185,6.93694061040999
-37.0178503303014,-44.2192237415417,-14.4750316246009,5.71853101218801,13.9529747203984,5.89623115073388,8.8789831937835,1.51396502218741,1.44870790916211
-38.8128076416979,-41.6063160972757,-10.6896047565671,12.5863833520152,12.0902578098348,8.47702129733418,5.56654807739169,2.91339733905162,-0.892831034650819
-41.4436221503542,-46.6756611971985,-9.22104720144442,5.5990952560465,8.82323763417392,9.96011983889208,2.68248645860201,-1.77873454891769,-3.32830697803615
-42.950544197321,-36.2096439298097,-8.48600152587713,13.6189363284306,8.52076834674109,6.43475909490376,3.80600113957914,2.65097009087661,-8.75351289752479
-45.1903186753477,-32.9046833741647,-5.48220737252509,13.1664490052715,10.6479318989924,6.48694508260011,2.20012773705232,1.29262270859746,-8.32006710961555
-50.8842244851508,-38.246791160724,-9.80811289572385,3.99410187136934,7.07676473789943,1.42802006947125,0.244435867747333,-3.81399123197656,-6.7402943126602
-48.5655838472054,-35.3986565564177,-13.092182259857,3.58284404842691,10.7367302982917,-0.900874320164447,-1.83715418129605,0.619596966925319,-11.5215531230638
-55.4650220119655,-42.9453959588289,-16.8296612517574,1.26838178702269,0.577749956386548,-3.44289716461255,-7.65133867640871,-4.34287356203884,-5.48913768510062
-61.8015939375337,-42.387519447943,-16.1626959347184,3.30641491061884,-3.82608511584094,-9.59326016320396,-6.94939830445688,-3.13707227755257,-6.55250150820783
-64.3628801663634,-41.7509747855472,-10.470496490772,7.19937613724981,-3.56745515986482,-9.07512347283597,-5.7229009617884,1.75929295554977,-4.11021575253444
-68.2856172669199,-40.5643158810671,-9.8951590653452,9.05155033001549,-8.86797258006325,-7.2274454041894,-3.40520809015472,-2.0554341136272,-1.07706020925741
-75.9125872571251,-50.2656618202837,-17.5670268107243,-0.252323151482813,-12.0470410386377,-13.0218754168334,-5.02312035925482,-4.75078920457072,5.34435996620871
-71.7887467697453,-47.1356598406046,-11.0490998718756,0.206301982670631,-12.4313231557689,-5.80794371213273,-4.42680622814828,2.31709700536386,2.76010336815131
-83.2079916640239,-60.1424817650523,-16.3434965795316,-7.28491822588684,-18.8137090563131,-7.0119603135052,-6.73447197934128,-4.31069632582794,3.63453087482445
-68.0401639522023,-52.209884843096,-13.9250937954067,-1.63843768298237,-9.57146884691288,-4.28639587083342,2.44843963479431,4.26145605170134,0.174578733924662
-66.4835931047059,-49.7377256685582,-12.7843986998917,-0.72407024017678,-9.07072289027385,-1.08878710189545,1.20678373362797,1.07376934876586,-2.54765454877015
-66.4489511670113,-46.1412653526358,-5.32330224116827,4.23120752965011,-2.82256362638754,5.07322837969021,6.83746254167898,1.63444899337357,-5.29586797788377
-71.1379966187659,-42.6278529163145,-1.82375316990702,-2.37109044801353,0.165891800507178,2.68596787827557,2.55494505494505,-0.139475908706683,-5.40997464074386
-75.9401536595228,-44.5678189309406,-8.81629708964929,-7.20975727041235,-5.10814089463503,3.50706549655195,-1.88194664539186,-3.43056360039781,-5.36387580463602
-68.5407488390721,-40.9696589199311,-14.8360629120076,-7.81853804271348,-2.00794518472013,0.174274487730428,-2.58597360986328,0.954721106697125,-5.65363757401254
-76.0412997534343,-43.3515322296583,-11.6513296935541,-12.9303892215569,0.973053892215572,-2.61425678055653,-4.17400493131384,-1.68963543501233,-7.19883761887988
-77.8269250052923,-39.3702717457912,-10.3283455706216,-12.3104520183169,-2.6127260370127,-5.59201363742717,-1.94756721223803,-1.22001492986307,-6.0075986318006
-75.1050044682752,-39.2705540661305,-7.13248436103663,-15.6691242180518,1.37176050044684,-5.71939231456657,-3.19816800714924,-0.260277033065229,-1.64879356568364
-88.7300359151433,-47.4795884193872,-15.2552746757821,-21.144896238726,-6.50052544662964,-5.66789463351542,-4.91379210790711,-3.38018084602683,0.90192047856063
-97.442634235888,-45.4141808168885,-14.8256080770996,-15.9350619550252,-6.95617255621845,-5.99242771913722,-2.97498852684717,0.650527765029838,-1.2907296925195
-103.773070171277,-45.344451297623,-21.1059448688143,-20.6042131233098,-12.4116335341842,-7.75727095886511,-6.18209422593348,-3.38283436921763,-1.25255017317456
-98.4210713481348,-41.1481608800275,-19.8776685909366,-15.5119071608919,-12.1845402496414,-6.39157904719005,-2.64577233555789,6.28252391507892E-02,3.20290181481964
-86.8792876289128,-31.8840579710145,-16.8438508018718,-7.31338876016537,-3.9264458679751,-1.67643451001772,1.00404343282904,4.18313570487484,-3.50733724047069
-90.1332204088173,-32.6767688328336,-13.8336347197107,-10.0727905326527,-5.73282669901802,0.89385858493374,3.50905303637237,-0.76681850436057,-4.63867969876622
-94.1012378683094,-49.0567792177602,-12.2159586214913,-9.53449177660254,-5.59423490439937,-1.30760736909397,1.94571976521183,-1.55634334863718,-5.22461788806881
-92.4169989910152,-48.994618747898,-12.8020948445683,-8.06226877432374,-7.80882140969586,-1.2684379954836,-5.75601787344449,-3.34286263393072,-3.34886849565176
-84.4262200934955,-36.5425037042142,-3.00816650012061,-5.78316851015931,-2.82209434547397,3.10349976453832,-0.357212593179653,4.37729000838473,-6.79507942524379
-93.0811243467207,-46.1391779273977,-12.0085691416733,-3.92673854701257,-1.92687979660059,-3.63482273176705,-1.27006921229814,-2.4801073496869,-4.96021469937379
-98.9510447546237,-56.68919000012,-7.34988778339194,-10.6827810515956,-4.60748190732228,-4.86431991934806,8.28122562139262E-02,-1.962290418982,1.9634905966083
-99.7412312975227,-60.7861172430709,-11.7132695609517,-14.3279372087319,-3.39465293107678,-5.51263183713515,-6.77336276674025,-2.1842040716213,9.22369389256807
-93.5474249353748,-63.5327599920461,-20.566961622589,-17.7818651819447,-4.84315967389143,-3.46490355935574,-5.58262079936369,-1.33724398488765,11.9444720620402
-94.4951754223816,-63.3825033581032,-20.8128458230126,-16.6278482260589,-8.49938999593331,-7.29047284557654,-2.67908856766116,0.841682378892632,17.1232454681011
-95.3518614847291,-60.0418617324317,-19.158554407867,-13.325159148894,-8.21381684872805,-5.21909291322979,-0.988333209482056,-0.501597681504058,12.7207649055015
-87.2523747307461,-47.8289016796732,-7.53557682121544,-8.74089245147545,-1.2688771966995,1.9256800499076,5.28855774097485,4.96133338041599,11.2398036653837
-80.3797397289498,-41.982461459,-0.213336926376301,-2.00648993386555,6.52249581747342,8.44477380671675,8.8860443965372,4.60807760972816,7.35675548219759
-79.9755759089648,-42.8553982792118,4.8481820704968,0.357479877879548,3.34388009991674,10.6699972245351,10.3613655287261,1.12572855953372,8.72606161532057
-65.9319037899034,-31.8396077523621,5.10405925801225,5.81006291955135,10.6121504177101,14.6198522758359,10.6110982512994,5.22611056164643,1.41516382231014
-76.9406568292442,-36.7738674694824,-0.983376001230598,4.85644907870305,8.45153988990583,11.2852010152396,2.1447485524046,-4.42684012174085,8.70095480865371
-76.3549404270629,-28.9526590904281,-0.230673184771344,7.773051446469,13.7197638245191,10.1041203733096,4.68859120055869,3.69606162571688,2.10039574206929
-75.1885203894868,-28.4239590850617,1.96625981822555,11.8237059814042,15.8440797799462,6.85262464309246,0.597199125641914,1.15779235041261,4.12287032098145
-68.461734824118,-23.3818348904886,4.12212181548987,13.8602134068515,17.1419819267882,8.02573135242763,7.06795323428805,2.37096033083168,1.12319395517449E-02
-72.9050598109704,-20.2599935675973,5.83584923278035,8.65573158205981,16.2314419994398,1.39541639432704,1.95150798344176,-1.60602570886116,-0.316432713955197
-67.1612824970687,-19.1525492257308,2.07010876157361,11.6827720050135,14.1258642299761,8.0044879311042,3.35482957991348,2.57247402256096,-0.326486879877089
-71.6926967281923,-23.9079292369236,-1.66544030013162,10.8362437947581,7.70020001865459,2.05718668062307,-1.49651262812076,-2.5297696158191,2.55256966971013
-64.147456180001,-16.2794435236804,-5.12279644417649E-02,16.3758726332178,9.52237456682236,3.95962031038119,3.18216061473557,3.07769574607001,2.3615087137763
-63.7392032344353,-16.4151675412983,-4.74649296551161,11.1112245523043,2.96489902599392,1.12306781287662E-02,-1.00667714863292,-1.64274191901659,6.89461540032262
-67.8212360275598,-18.1927936554193,-4.91247059803084,11.579692346121,5.2757020045378,-0.317437189067667,-0.425678066651393,-1.94000957515455,9.3222455818988
-58.0971310935107,-11.6500522264702,-5.00765650194201,15.503655852914,4.16087781034186,-0.327556308247728,-0.95934448174101,2.56264641158515,8.08952529687958
-61.9257432746529,-13.5214342017503,-6.01188430988136,17.5980758736383,3.376316268165,2.48903530933565,1.01865513268791,0.34864684600925,3.66331830951755
-51.9262850077522,-8.58438168508233,0.84097109100543,21.0409593154476,3.89672835750593,2.30702804545365,5.71507075147684,2.89678723529527,-1.04213687123426
-43.4378551848633,-5.9799998089762,2.88445925940076,22.4949617474856,7.93894879607255,6.44991833732891,5.81667446680484,2.66764725546567,-7.11659137145531
-47.4890278848808,-9.47457610982587,7.22779158217425,23.1314083340474,5.81403097896972,8.52730890431173,5.79308637744077,0.3236892963566,-4.61257247308143
-46.8419867524816,-6.81233933161955,11.3551498320605,20.2925337286323,9.47122511399245,7.48409734861988,4.39082055804702,1.45141012890997,-5.05882573696356
-51.908285321557,-6.99460903303795,6.24299320523694,13.178135875764,2.94797180709502,3.53386170658712,-2.06669981185233,-3.90625761608126,3.1234463194221
-55.1763119273333,-5.35579707270636,6.55071199079767,10.6788703343779,2.87374558724367,-1.05311173694021,-4.15989052397763,-1.72047915592399,5.23977628812819
-56.2325189206976,-6.49370681145114,7.49012833168806,2.2684271141823,1.19899638038828,-7.66185422836459,-9.60225403093122,-3.6977624218493,7.47676044751563
-53.5960237139948,-5.56320737768729,8.08032417110805,9.16322334670739,1.58193105375572,-4.83561889933529,-2.38038205880591,2.94029582609737,2.39734914266323
-53.1879360436389,-1.0672569519932,12.7497677727929,6.60908749530606,2.21356997450443,-5.32837915291419,0.345870308516315,0.988200881475186,5.78986896456311
-44.4608301901062,2.89365966176039,12.8196402068385,9.61402115651853,3.66505014983504,3.02884206346955,8.06840418592779,4.33812616393937,5.7012941587968
-39.3760364842455,1.00256294286144,12.1598447158149,7.71992311171415,1.34648726066636,4.97889341172923,5.59136137494346,0.32507914970602,5.15698025026383
-39.9611553880156,-0.595107109712112,9.32557716778768,7.78040356298855,-0.497517197830064,6.95662989504301,3.18123977458644,-1.53943302174723,7.83302557429749
-40.9372685094935,2.7086825997115,7.75468829194121,3.57128932901867,-3.88904050840187,2.34122187999532,-3.10635892237513,-1.87434207961324,5.9973098366408
-32.0710302373591,9.98290566354983,14.5273836324064,9.86614107031097,4.17923832120538,5.47299001429198,0.864057989967586,4.16335833652489,5.15071973695273
-29.8737188545263,10.9521169084372,17.377966980879,10.9637433595078,9.81093601874542,5.39377895433489,6.5242277353462,4.25796411898332,-0.1824458475683
-32.4038315068861,4.93902384387236,18.5957115079614,12.2355534448616,12.8609958692126,4.90407792044874,8.06892411358321,-0.190858504852117,0.401430094712415
-29.9629123560414,10.0021294341029,20.3653754014871,14.7498802193317,11.1014497897184,7.26403208347381,5.01570457650879,0.980426951537625,-3.39467286568594
-36.7139008174788,8.94353051522313,17.6820016735786,9.32422367102226,6.94719031899144,5.65798306191321,-2.81841672107331,-3.63865414854389,-1.65518763390928
-31.007311201329,14.8018513418675,23.0742579974593,12.0932422468397,6.02663302744145,4.8984160544387,0.858155587339103,3.39175779757834,-6.45038066218342
-28.7250246393692,10.5788011826897,21.9066391900367,8.69456141922767,4.91174625929576,-0.182779320849403,-0.981990861033961,-0.857450049278753,-4.49153301675476
-23.8092263206276,10.6801488634437,24.7579184106953,6.55963016180421,6.72027416576676,0.39982507652902,2.94514007264679,0.3917928763309,-9.42891056591312
-29.3405584129317,6.2252020573108,22.5192872887583,3.52773695811902,5.77149155033063,-3.5139603232917,-3.38629684055842,-2.91054371785452,-5.11847905951506
-26.0647598388017,5.44091108846273,17.6766496180422,0.339414113268951,-0.097242610964101,-1.68304518976334,-4.35815201638163,-1.80553347857389,-3.09960822448084
